Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201291NJ11385,279260,877120,-4.031332,57.767533,91,3,2,2,24/08/2012,6,11:10:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NJ11418,312210,968200,-3.512014,58.592974,91,3,1,1,24/08/2012,6,19:10:00,927,S12000017,3,836,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,
201291NJ11628,330540,939200,-3.187939,58.335894,91,3,2,1,29/08/2012,4,16:30:00,927,S12000017,3,99,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NJ11668,311610,968350,-3.52239,58.594199,91,3,1,1,30/08/2012,5,18:48:00,927,S12000017,4,874,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NJ11815,277090,882770,-4.070688,57.81766,91,3,2,2,03/09/2012,2,14:15:00,927,S12000017,3,9,7,60,5,4,6,0,0,0,1,2,2,0,0,2,1,
201291NJ11878,311690,968370,-3.521022,58.594395,91,3,1,1,04/09/2012,3,09:25:00,927,S12000017,3,9,3,30,6,4,6,0,0,4,1,1,1,0,0,2,2,
201291NJ11921,277550,898180,-4.070889,57.956111,91,2,1,2,05/09/2012,4,12:30:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,4,1,0,0,2,1,
201291NJ11960,316600,964900,-3.435303,58.564212,91,3,2,1,06/09/2012,5,11:10:00,927,S12000017,6,0,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NJ12020,335060,953040,-3.114678,58.460866,91,3,1,1,07/09/2012,6,23:40:00,927,S12000017,3,99,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,
201291NJ13098,270600,903630,-4.191224,58.003061,91,3,2,1,29/09/2012,7,14:19:00,927,S12000017,3,839,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NJ13329,317340,948190,-3.416534,58.414322,91,3,1,1,03/10/2012,4,16:30:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NJ13335,284740,876750,-3.939095,57.765654,91,3,2,2,03/10/2012,4,19:30:00,927,S12000017,4,9166,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NJ13343,306680,920300,-3.587669,58.161777,91,3,1,1,08/10/2012,2,08:23:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NJ14072,285200,931100,-3.957838,58.25366,91,3,1,1,19/10/2012,6,12:00:00,927,S12000017,4,871,6,60,0,-1,-1,0,0,0,1,8,4,0,0,2,2,
201291NJ14431,312710,961600,-3.500878,58.53382,91,2,1,1,26/10/2012,6,14:35:00,927,S12000017,4,874,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NJ14435,318290,940380,-3.397502,58.344377,91,2,1,1,26/10/2012,6,16:52:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,6,4,0,0,2,1,
201291NJ14639,308620,969460,-3.574258,58.603545,91,3,1,1,30/10/2012,3,18:22:00,927,S12000017,3,836,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,
201291NJ14813,336250,950940,-3.093702,58.442184,91,3,1,2,03/11/2012,7,10:40:00,927,S12000017,3,99,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NJ15340,333250,954020,-3.145979,58.469393,91,3,1,1,14/11/2012,4,17:10:00,927,S12000017,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,
201291NJ15519,279310,877250,-4.030558,57.768713,91,2,1,1,18/11/2012,1,08:57:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
201291NJ15741,271580,884390,-4.164239,57.830653,91,3,1,1,23/11/2012,6,02:30:00,927,S12000017,3,836,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,
201291NJ15744,276820,874990,-4.071225,57.747749,91,3,2,1,23/11/2012,6,07:00:00,927,S12000017,4,817,6,30,3,4,3,9,0,0,1,8,2,0,0,2,1,
201291NJ15931,283260,899980,-3.975354,57.973803,91,3,1,1,26/11/2012,2,14:13:00,927,S12000017,3,9,6,30,3,4,6,0,0,5,1,2,2,0,0,2,1,
201291NJ16083,284020,874310,-3.95001,57.743564,91,3,1,2,29/11/2012,5,18:50:00,927,S12000017,4,9166,6,60,0,-1,-1,0,0,0,6,1,4,7,0,2,1,
201291NJ16191,321680,955810,-3.34488,58.48354,91,3,1,1,01/12/2012,7,16:30:00,927,S12000017,3,882,6,60,0,-1,-1,0,0,0,6,3,4,0,0,2,1,
201291NJ16223,311620,968300,-3.522199,58.593753,91,3,1,1,02/12/2012,1,03:10:00,927,S12000017,6,0,2,30,7,2,6,0,0,5,4,1,2,0,0,2,1,
201291NJ16329,330400,960100,-3.196681,58.523541,91,3,1,1,04/12/2012,3,02:20:00,927,S12000017,6,0,9,60,0,-1,-1,0,0,0,6,5,4,0,0,2,2,
201291NJ16348,283010,877630,-3.968586,57.773105,91,3,1,1,09/12/2012,1,13:30:00,927,S12000017,4,9165,6,60,0,-1,-1,0,0,0,6,6,4,0,2,2,1,
201291NJ16365,316810,952900,-3.427313,58.45651,91,3,1,1,05/12/2012,4,08:10:00,927,S12000017,3,9,6,60,6,4,4,870,0,0,1,8,3,0,0,2,1,
201291NJ16379,270490,961600,-4.225475,58.523305,91,3,1,1,05/12/2012,4,13:45:00,927,S12000017,3,836,6,30,0,-1,-1,0,0,0,1,3,4,0,0,2,1,
201291NJ17433,277880,882260,-4.057138,57.813298,91,3,1,1,26/12/2012,4,12:25:00,927,S12000017,6,0,6,30,3,4,4,9174,0,0,1,8,2,0,0,2,1,
201291NK00410,325540,1009300,-3.296439,58.964487,91,3,1,1,23/01/2012,2,18:00:00,933,S12000023,3,965,6,20,9,4,6,0,0,0,4,2,2,0,0,2,1,
201291NK01024,343210,1011900,-2.989917,58.990545,91,1,3,3,26/02/2012,1,21:45:00,933,S12000023,3,965,6,60,6,4,6,0,0,0,6,1,2,0,0,2,1,
201291NK01480,343870,1009260,-2.977762,58.966927,91,1,2,2,26/03/2012,2,10:55:00,933,S12000023,3,964,6,60,3,4,4,9053,0,0,1,1,1,0,0,2,1,
201291NK02095,331880,1012500,-3.187213,58.994275,91,2,3,1,29/04/2012,1,14:50:00,933,S12000023,3,965,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,
201291NK02376,339250,1021500,-3.061466,59.076198,91,3,2,1,16/05/2012,4,19:30:00,933,S12000023,3,966,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,
201291NK02671,345630,1010400,-2.947443,58.977391,91,1,1,1,02/06/2012,7,20:54:00,933,S12000023,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,
201291NK03247,333690,1014800,-3.156413,59.015211,91,1,2,2,06/07/2012,6,16:20:00,933,S12000023,3,986,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,
201291NK03575,332380,1014560,-3.179146,59.012851,91,3,1,1,26/07/2012,5,10:57:00,933,S12000023,6,0,2,20,0,-1,-1,0,0,0,1,8,1,0,0,2,1,
201291NK04475,344230,985620,-2.965574,58.754699,91,3,2,2,10/09/2012,2,11:00:00,933,S12000023,3,961,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NK04791,344670,1049000,-2.973937,59.32386,91,2,1,2,27/09/2012,5,22:00:00,933,S12000023,4,9066,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,1,
201291NK04947,344350,1010900,-2.96983,58.981716,91,3,1,1,05/10/2012,6,19:00:00,933,S12000023,3,963,6,30,0,-1,-1,0,0,1,4,2,2,0,0,2,1,
201291NK05028,336840,1013270,-3.101133,59.001951,91,3,1,3,11/10/2012,5,16:05:00,933,S12000023,3,965,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
201291NK05059,345010,1011200,-2.958425,58.984495,91,3,1,1,08/10/2012,2,12:00:00,933,S12000023,3,960,2,30,3,4,6,0,0,1,1,1,1,0,6,2,1,
201291NK05206,348460,1044500,-2.906276,59.283935,91,2,2,1,22/10/2012,2,15:40:00,933,S12000023,4,9066,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,
201291NK05240,355220,1003900,-2.779331,58.920135,91,3,1,1,25/10/2012,5,14:47:00,933,S12000023,3,960,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NK06286,333194,1015820,-3.165358,59.024292,91,3,2,1,26/12/2012,4,17:04:00,933,S12000023,3,986,6,60,0,-1,-1,0,0,0,6,3,3,0,0,2,1,
201291NL00385,447700,1141300,-1.142588,60.153536,91,3,1,1,15/01/2012,1,21:00:00,936,S12000027,6,0,9,30,0,-1,-1,0,0,0,4,9,1,0,0,2,2,
201291NL00404,440540,1163800,-1.267039,60.356315,91,3,2,1,21/01/2012,7,12:00:00,936,S12000027,3,970,6,50,9,4,6,0,0,0,1,1,1,0,0,2,1,
201291NL00445,451490,1186300,-1.06281,60.557064,91,3,1,1,23/01/2012,2,10:00:00,936,S12000027,4,9081,6,30,0,-1,-1,0,0,0,1,8,4,0,0,2,1,
201291NL00535,447650,1141500,-1.143441,60.155337,91,3,3,1,26/01/2012,5,19:28:00,936,S12000027,3,969,6,30,9,4,6,0,0,0,4,1,2,0,0,2,1,
201291NL00595,447350,1141700,-1.148798,60.157167,91,3,1,1,28/01/2012,7,17:46:00,936,S12000027,3,969,6,30,9,4,6,0,0,0,4,1,2,0,0,2,1,
201291NL01761,439940,1146100,-1.281406,60.197462,91,2,1,2,24/03/2012,7,14:10:00,936,S12000027,3,971,6,60,0,-1,-1,0,0,0,1,7,1,0,0,2,1,
201291NL02870,426470,1151180,-1.523677,60.244167,91,3,1,1,26/05/2012,7,19:45:00,936,S12000027,3,971,6,60,0,-1,-1,0,0,0,1,8,1,0,0,2,1,
201291NL03278,446520,1154900,-1.160725,60.275771,91,2,1,1,17/06/2012,1,11:00:00,936,S12000027,4,9075,6,60,0,-1,-1,0,0,0,1,8,1,0,0,2,1,
201291NL03318,447210,1141600,-1.151343,60.156286,91,3,2,1,19/06/2012,3,16:17:00,936,S12000027,3,969,6,30,0,-1,-1,0,0,5,1,1,1,0,0,2,1,
201291NL03383,436500,1189010,-1.335643,60.583032,91,3,1,3,23/06/2012,7,19:00:00,936,S12000027,3,970,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NL03398,443080,1142000,-1.225646,60.160333,91,3,1,1,24/06/2012,1,10:30:00,936,S12000027,3,970,6,60,0,-1,-1,0,0,0,1,5,2,0,0,2,1,
201291NL03517,444260,1142700,-1.204238,60.166491,91,3,1,3,01/07/2012,1,05:00:00,936,S12000027,3,970,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NL03649,446720,1140800,-1.160352,60.14916,91,3,1,1,08/07/2012,1,02:37:00,936,S12000027,3,970,6,30,1,4,3,969,0,0,4,2,2,0,0,2,1,
201291NL04416,447750,1141200,-1.141711,60.152632,91,3,1,1,05/03/2012,2,13:00:00,936,S12000027,6,0,2,30,3,4,6,0,0,0,1,4,1,0,6,2,2,
201291NL04449,442980,1142300,-1.227384,60.163037,91,2,1,1,16/08/2012,5,10:23:00,936,S12000027,3,970,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NL04946,444060,1142650,-1.207852,60.166064,91,3,1,2,09/09/2012,1,16:25:00,936,S12000027,3,970,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NL05249,443020,1171220,-1.220507,60.422675,91,3,1,1,27/09/2012,5,17:10:00,936,S12000027,3,968,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NL05426,440250,1115800,-1.281752,59.925386,91,3,1,1,07/10/2012,1,14:16:00,936,S12000027,6,0,9,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
201291NL05721,443510,1136000,-1.219177,60.106418,91,3,1,1,26/10/2012,6,03:45:00,936,S12000027,3,970,6,60,0,-1,-1,0,0,0,6,3,4,0,0,2,1,
201291NL05903,435970,1167600,-1.349178,60.390862,91,3,2,1,06/11/2012,3,08:15:00,936,S12000027,3,970,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NL05972,437810,1135300,-1.321819,60.100698,91,3,2,1,10/11/2012,7,11:00:00,936,S12000027,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NL05979,430220,1178500,-1.451847,60.489193,91,3,2,1,10/11/2012,7,15:45:00,936,S12000027,3,970,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NL06128,443090,1142000,-1.225466,60.160332,91,2,2,3,18/11/2012,1,21:04:00,936,S12000027,3,970,6,60,3,4,6,0,0,0,6,2,3,0,0,2,1,
201291NL06256,441980,1143700,-1.245111,60.17571,91,3,1,3,26/11/2012,2,20:26:00,936,S12000027,4,9074,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
201291NL06314,447270,1141500,-1.150285,60.155381,91,3,2,1,30/11/2012,6,09:05:00,936,S12000027,6,0,6,30,3,4,6,0,0,0,1,1,4,0,0,2,1,
201291NL06408,434060,1168700,-1.383641,60.400903,91,3,1,1,06/12/2012,5,07:00:00,936,S12000027,3,970,3,60,0,-1,-1,0,0,0,1,6,4,0,0,2,1,
201291NL06544,447660,1141500,-1.143261,60.155336,91,2,1,1,14/12/2012,6,17:00:00,936,S12000027,3,969,6,30,0,-1,-1,0,2,4,4,5,2,0,0,2,1,
201291NM00361,289520,812450,-3.829699,57.189568,91,3,2,1,11/01/2012,4,16:20:00,927,S12000017,4,9152,6,30,3,4,6,0,0,1,4,1,2,0,0,2,1,
201291NM00668,310150,832060,-3.495612,57.370174,91,3,3,4,19/01/2012,5,13:50:00,927,S12000017,3,95,6,60,0,-1,-1,0,0,0,1,6,3,0,0,2,1,
201291NM00671,289530,812440,-3.829529,57.18948,91,3,1,1,19/01/2012,5,13:30:00,927,S12000017,4,9152,6,30,9,4,6,0,0,1,1,3,3,0,0,2,1,
201291NM00781,267710,790070,-4.178493,56.982893,91,2,4,6,23/01/2012,2,06:35:00,927,S12000017,3,9,3,70,0,-1,-1,0,0,0,6,6,4,0,2,2,1,
201291NM00989,289470,856230,-3.850225,57.582622,91,3,2,1,30/01/2012,2,08:57:00,927,S12000017,3,96,1,30,1,4,6,0,0,4,1,1,1,0,0,2,1,
201291NM01068,287850,855670,-3.877044,57.577195,91,3,1,3,02/02/2012,5,18:00:00,927,S12000017,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,1,
201291NM01070,303300,827890,-3.607823,57.331326,91,3,1,1,01/02/2012,4,19:15:00,927,S12000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM01622,288560,854660,-3.864715,57.568303,91,3,2,2,17/01/2012,3,18:20:00,927,S12000017,4,9101,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
201291NM01929,261500,794350,-4.282944,57.019491,91,3,2,1,26/02/2012,1,17:15:00,927,S12000017,3,86,6,30,0,-1,-1,0,0,0,1,8,2,0,0,2,1,
201291NM03258,290730,855800,-3.828971,57.579068,91,3,1,2,29/03/2012,5,15:00:00,927,S12000017,4,9111,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM03407,302580,826640,-3.619283,57.319949,91,3,1,1,02/04/2012,2,16:40:00,927,S12000017,3,95,1,60,1,4,4,9102,0,0,1,2,2,6,0,2,1,
201291NM03581,300690,821850,-3.648727,57.27653,91,3,2,2,07/04/2012,7,11:59:00,927,S12000017,4,970,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM03616,294190,819920,-3.755651,57.257742,91,3,1,1,08/04/2012,1,13:11:00,927,S12000017,3,95,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM03623,285300,850770,-3.917346,57.532564,91,2,2,8,08/04/2012,1,18:21:00,927,S12000017,4,9090,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NM03708,288560,856660,-3.865633,57.586259,91,3,2,1,10/04/2012,3,16:15:00,927,S12000017,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,2,1,
201291NM03793,287740,856790,-3.879401,57.587223,91,3,2,1,13/04/2012,6,14:00:00,927,S12000017,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,2,1,
201291NM03944,313750,834230,-3.436536,57.390358,91,3,1,1,17/04/2012,3,14:27:00,927,S12000017,3,95,6,60,0,-1,-1,0,0,0,1,1,1,0,2,2,1,
201291NM04128,268380,792530,-4.168761,57.005167,91,3,6,1,22/04/2012,1,17:16:00,927,S12000017,3,9,3,60,0,-1,-1,0,0,0,1,8,2,0,0,2,1,
201291NM04171,299670,819090,-3.664517,57.251525,91,3,1,1,23/04/2012,2,17:20:00,927,S12000017,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,7,2,1,
201291NM04284,282340,804750,-3.944796,57.11865,91,3,1,1,26/04/2012,5,15:15:00,927,S12000017,4,9152,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM04335,296320,821300,-3.720938,57.270621,91,3,1,1,28/04/2012,7,14:30:00,927,S12000017,3,95,6,60,0,-1,-1,0,0,0,1,1,1,5,0,2,1,
201291NM04380,282010,855210,-3.974414,57.571577,91,2,2,1,29/04/2012,1,12:25:00,927,S12000017,4,9092,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,
201291NM04510,298810,806590,-3.673678,57.139094,91,3,1,2,02/05/2012,4,16:30:00,927,S12000017,5,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM04688,276800,801130,-4.034444,57.0847,91,2,2,2,07/05/2012,2,11:44:00,927,S12000017,4,9152,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,
201291NM04803,290980,822110,-3.809799,57.276651,91,3,1,1,10/05/2012,5,20:35:00,927,S12000017,4,9153,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
201291NM04830,288190,856850,-3.871906,57.587873,91,3,1,1,11/05/2012,6,16:45:00,927,S12000017,6,0,6,30,9,4,6,0,0,0,1,2,2,0,0,2,1,
201291NM04876,289560,813000,-3.829281,57.194515,91,3,2,1,12/05/2012,7,18:17:00,927,S12000017,4,9152,6,30,9,4,6,0,0,0,1,1,1,0,0,2,1,
201291NM04918,261260,793590,-4.286474,57.012597,91,3,2,2,13/05/2012,1,16:55:00,927,S12000017,3,86,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NM04942,285300,809010,-3.897899,57.157646,91,2,2,3,14/05/2012,2,13:54:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM04949,292660,855440,-3.796554,57.576299,91,3,1,2,15/05/2012,3,03:30:00,927,S12000017,3,96,6,60,9,4,6,0,0,0,6,1,2,0,0,2,1,
201291NM05005,296810,821940,-3.713084,57.276478,91,2,2,3,16/05/2012,4,05:20:00,927,S12000017,3,95,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM05090,291000,821280,-3.809102,57.269203,91,1,1,1,19/05/2012,7,00:10:00,927,S12000017,4,9153,6,60,0,-1,-1,0,0,0,6,8,2,0,0,2,1,
201291NM05148,300430,838790,-3.659889,57.428581,91,3,2,2,02/06/2012,7,10:20:00,927,S12000017,3,939,6,60,7,3,3,940,0,0,1,1,1,0,0,2,1,
201291NM05435,287640,852470,-3.879073,57.548414,91,2,2,3,27/05/2012,1,17:00:00,927,S12000017,4,9101,6,60,3,4,4,9090,0,0,1,1,1,0,0,2,1,
201291NM05535,275220,799090,-4.059481,57.06596,91,3,2,2,30/05/2012,4,13:45:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM05625,284750,849880,-3.926104,57.524434,91,3,2,2,02/06/2012,7,13:00:00,927,S12000017,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM05785,287580,855370,-3.881417,57.574434,91,3,1,1,07/06/2012,5,12:25:00,927,S12000017,4,9091,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM05840,265680,787140,-4.210311,56.956005,91,1,4,38,08/06/2012,6,15:40:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM05909,252460,789350,-4.428774,56.971813,91,2,2,2,10/06/2012,1,12:55:00,927,S12000017,3,86,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM05994,293560,829420,-3.770183,57.342893,91,3,1,1,12/06/2012,3,07:53:00,927,S12000017,4,9007,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM06326,289400,856230,-3.851395,57.582605,91,3,1,1,22/06/2012,6,12:00:00,927,S12000017,3,96,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM06701,286450,855880,-3.900539,57.57873,91,3,1,4,03/07/2012,3,14:15:00,927,S12000017,3,96,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM06941,282600,805500,-3.940857,57.12545,91,3,1,1,10/07/2012,3,15:30:00,927,S12000017,3,9,6,60,3,4,6,0,0,0,1,8,1,0,0,2,1,
201291NM06993,291950,823520,-3.794336,57.289541,91,3,2,1,12/07/2012,5,07:45:00,927,S12000017,3,938,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM07231,290250,810860,-3.816926,57.175467,91,2,2,2,18/07/2012,4,22:55:00,927,S12000017,4,970,6,40,0,-1,-1,0,0,0,4,2,2,0,0,2,1,
201291NM07263,311610,832260,-3.471417,57.372256,91,2,2,2,19/07/2012,5,20:44:00,927,S12000017,3,95,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM07333,313790,834240,-3.435875,57.390455,91,3,2,1,21/07/2012,7,16:08:00,927,S12000017,3,95,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM07478,257980,790820,-4.33888,56.986736,91,2,2,2,25/07/2012,4,12:50:00,927,S12000017,3,86,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM07565,282310,804840,-3.945334,57.11945,91,3,5,10,27/07/2012,6,15:15:00,927,S12000017,3,9,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,
201291NM07696,263120,779990,-4.248505,56.891072,91,2,2,1,31/07/2012,3,14:10:00,927,S12000017,3,9,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,
201291NM07753,264130,790000,-4.237315,56.981225,91,3,2,1,02/08/2012,5,18:55:00,927,S12000017,3,889,6,60,3,4,3,889,0,0,1,1,1,0,0,2,1,
201291NM07876,300580,835980,-3.656252,57.403382,91,3,2,1,06/08/2012,2,16:50:00,927,S12000017,3,939,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM07899,293410,828500,-3.772276,57.334598,91,3,1,1,07/08/2012,3,08:45:00,927,S12000017,4,9007,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
201291NM07964,311610,832260,-3.471417,57.372256,91,3,1,2,08/08/2012,4,16:20:00,927,S12000017,3,95,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM08014,293220,824520,-3.773708,57.298818,91,3,1,1,09/08/2012,5,21:00:00,927,S12000017,3,938,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM08171,292550,855470,-3.798406,57.576542,91,3,2,2,13/08/2012,2,18:15:00,927,S12000017,3,96,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,
201291NM08346,288450,856310,-3.867311,57.583089,91,3,2,1,17/08/2012,6,15:40:00,927,S12000017,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,
201291NM08508,286996,852027,-3.889621,57.544276,91,3,1,1,21/08/2012,3,09:18:00,927,S12000017,4,9090,6,60,0,-1,-1,0,0,0,1,1,1,0,7,2,1,
201291NM08756,301270,834880,-3.644332,57.393656,91,3,1,1,27/08/2012,2,19:00:00,927,S12000017,3,939,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NM08764,280770,803410,-3.970069,57.106215,91,3,1,2,29/08/2012,4,22:16:00,927,S12000017,4,9152,3,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,
201291NM08945,289540,812480,-3.829381,57.189842,91,3,2,1,02/09/2012,1,14:20:00,927,S12000017,4,9152,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM08947,298330,808600,-3.682425,57.157037,91,3,1,1,02/09/2012,1,15:10:00,927,S12000017,5,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM08953,306700,821450,-3.54894,57.274206,91,3,1,1,02/09/2012,1,17:20:00,927,S12000017,3,939,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM09055,256760,790390,-4.358694,56.9825,91,3,1,2,06/09/2012,5,10:30:00,927,S12000017,3,86,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NM09145,283460,806610,-3.927179,57.135635,91,3,1,1,09/09/2012,1,12:05:00,927,S12000017,3,9,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,
201291NM09212,281510,853160,-3.981768,57.553043,91,3,3,1,11/09/2012,3,16:10:00,927,S12000017,3,96,6,60,0,-1,-1,0,0,0,1,5,2,0,0,2,1,
201291NM09403,279540,846430,-4.011337,57.492106,91,3,1,1,16/09/2012,1,21:20:00,927,S12000017,6,0,6,60,0,-1,-1,0,0,0,6,2,2,0,7,2,1,
201291NM09469,276640,801100,-4.037068,57.084387,91,3,1,1,18/09/2012,3,17:22:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NM09729,298210,824840,-3.69107,57.302832,91,3,1,1,26/09/2012,4,16:08:00,927,S12000017,3,938,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
201291NM09767,286340,823880,-3.887524,57.291411,91,3,2,1,27/09/2012,5,21:40:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,6,1,2,4,0,2,1,
201291NM09847,293040,826640,-3.777612,57.317811,91,3,2,1,30/09/2012,1,16:50:00,927,S12000017,4,9007,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
201291NM10420,285050,855470,-3.923742,57.574695,91,2,1,2,18/10/2012,5,10:58:00,927,S12000017,3,96,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
201291NM10494,256400,790240,-4.364527,56.981042,91,3,1,1,20/10/2012,7,11:30:00,927,S12000017,3,86,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
201291NM10778,289500,813100,-3.830318,57.195399,91,3,1,1,30/10/2012,3,17:34:00,927,S12000017,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,2,1,
201291NM11277,290610,851690,-3.829125,57.542139,91,3,1,1,18/11/2012,1,09:08:00,927,S12000017,3,939,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
201291NM11357,283730,825420,-3.931527,57.30458,91,2,2,2,20/11/2012,3,18:15:00,927,S12000017,3,9,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,
